usageKey,canonicalName,vernacularName,primaryImageUrl,secondaryImageUrl,primarySourceUrl,secondarySourceUrl,primaryGbifId,secondaryGbifId,primarySource,secondarySource,primaryLicense,secondaryLicense,primaryVisualRole,secondaryVisualRole,primaryExplicitVisualRoleField,secondaryExplicitVisualRoleField,sameImageUrl,sameGbifId,visualRoleReviewStatus,reviewerVisualVariety,reviewerNotes
2882913,Vaccinium stamineum,deerberry,https://inaturalist-open-data.s3.amazonaws.com/photos/630779558/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/630779519/original.jpg,https://www.gbif.org/occurrence/6185061490,https://www.gbif.org/occurrence/6185061490,6185061490,6185061490,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2882940,Vaccinium oxycoccos,small cranberry,https://inaturalist-open-data.s3.amazonaws.com/photos/610444175/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/610444211/original.jpg,https://www.gbif.org/occurrence/6130851568,https://www.gbif.org/occurrence/6130851568,6130851568,6130851568,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2882984,Rhododendron groenlandicum,Labrador tea,https://inaturalist-open-data.s3.amazonaws.com/photos/606539291/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/604563708/original.jpg,https://www.gbif.org/occurrence/6130431660,https://www.gbif.org/occurrence/5938418800,6130431660,5938418800,gbif,gbif,CC0,CC BY,,,,,False,False,needs_manual_classification,,
2882990,Kalmia polifolia,pale bog laurel,https://inaturalist-open-data.s3.amazonaws.com/photos/604563372/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/655654140/original.jpg,https://www.gbif.org/occurrence/5938677632,https://www.gbif.org/occurrence/6273541886,5938677632,6273541886,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
2883007,Kalmia angustifolia,sheep laurel,https://inaturalist-open-data.s3.amazonaws.com/photos/605703110/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/605703123/original.jpg,https://www.gbif.org/occurrence/5938383266,https://www.gbif.org/occurrence/5938383266,5938383266,5938383266,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2883070,Rhododendron canadense,rhodora,https://inaturalist-open-data.s3.amazonaws.com/photos/619255734/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/619255737/original.jpg,https://www.gbif.org/occurrence/6170919241,https://www.gbif.org/occurrence/6170919241,6170919241,6170919241,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2883078,Rhododendron albiflorum,white-flowered rhododendron,https://inaturalist-open-data.s3.amazonaws.com/photos/668703449/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/668703451/original.jpg,https://www.gbif.org/occurrence/6398891379,https://www.gbif.org/occurrence/6398891379,6398891379,6398891379,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2888250,Pyrola picta,white-veined pyrola,https://inaturalist-open-data.s3.amazonaws.com/photos/632990632/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/632990647/original.jpg,https://www.gbif.org/occurrence/6187906620,https://www.gbif.org/occurrence/6187906620,6187906620,6187906620,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2888257,Pyrola dentata,tooth-leaved wintergreen,https://inaturalist-open-data.s3.amazonaws.com/photos/680664375/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/680664442/original.jpg,https://www.gbif.org/occurrence/6414051737,https://www.gbif.org/occurrence/6414051737,6414051737,6414051737,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2888261,Pyrola aphylla,leafless wintergreen,https://inaturalist-open-data.s3.amazonaws.com/photos/628615879/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/628615923/original.jpg,https://www.gbif.org/occurrence/6185067252,https://www.gbif.org/occurrence/6185067252,6185067252,6185067252,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2888271,Pyrola asarifolia,pink pyrola,https://inaturalist-open-data.s3.amazonaws.com/photos/633433819/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/633435151/original.jpg,https://www.gbif.org/occurrence/6187966179,https://www.gbif.org/occurrence/6188459830,6187966179,6188459830,gbif,gbif,CC0,CC0,,,,,False,False,needs_manual_classification,,
2888276,Pyrola chlorantha,green-flowered pyrola,https://inaturalist-open-data.s3.amazonaws.com/photos/620276084/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/620276256/original.jpg,https://www.gbif.org/occurrence/6170929902,https://www.gbif.org/occurrence/6170929902,6170929902,6170929902,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2888293,Pyrola elliptica,shinleaf,https://inaturalist-open-data.s3.amazonaws.com/photos/611795905/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/624657004/original.jpg,https://www.gbif.org/occurrence/6171023472,https://www.gbif.org/occurrence/6178302736,6171023472,6178302736,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
2888298,Moneses uniflora,one-flowered wintergreen,https://inaturalist-open-data.s3.amazonaws.com/photos/618590353/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/618823410/original.jpg,https://www.gbif.org/occurrence/6171136712,https://www.gbif.org/occurrence/6170874130,6171136712,6170874130,gbif,gbif,CC0,CC BY,,,,,False,False,needs_manual_classification,,
2888304,Chimaphila maculata,spotted wintergreen,https://inaturalist-open-data.s3.amazonaws.com/photos/605738256/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/604504606/original.jpg,https://www.gbif.org/occurrence/5938059403,https://www.gbif.org/occurrence/5938346604,5938059403,5938346604,gbif,gbif,CC0,CC0,,,,,False,False,needs_manual_classification,,
2888307,Chimaphila umbellata,pipsissewa,https://inaturalist-open-data.s3.amazonaws.com/photos/605531519/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/605531534/original.jpg,https://www.gbif.org/occurrence/5938676223,https://www.gbif.org/occurrence/5938676223,5938676223,5938676223,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2888310,Orthilia secunda,one-sided wintergreen,https://www.artsobservasjoner.no/MediaLibrary/2026/1/155fd8fd-4822-4d27-9a07-e5dd8e3458cf_image.jpg,https://www.artsobservasjoner.no/MediaLibrary/2026/1/15ed7ab3-42f8-48ad-8cd9-2265952b0425_image.jpg,https://www.gbif.org/occurrence/6148236603,https://www.gbif.org/occurrence/6148236603,6148236603,6148236603,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2888342,Hypopitys monotropa,pinesap,https://inaturalist-open-data.s3.amazonaws.com/photos/696785016/original.jpg,https://arter.dk/media/ae4a7113-2396-4b1e-bd71-5d90e4b19303.jpg,https://www.gbif.org/occurrence/6441704011,https://www.gbif.org/occurrence/6160386377,6441704011,6160386377,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
2888353,Monotropa uniflora,ghost pipe,https://inaturalist-open-data.s3.amazonaws.com/photos/605531754/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/605531771/original.jpg,https://www.gbif.org/occurrence/5938563660,https://www.gbif.org/occurrence/5938563660,5938563660,5938563660,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2888356,Pleuricospora fimbriolata,fringed pinesap,https://inaturalist-open-data.s3.amazonaws.com/photos/657334417/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/666766492/original.jpg,https://www.gbif.org/occurrence/6273325560,https://www.gbif.org/occurrence/6352424964,6273325560,6352424964,gbif,gbif,CC0,CC BY,,,,,False,False,needs_manual_classification,,
2888368,Empetrum eamesii,pink crowberry,https://inaturalist-open-data.s3.amazonaws.com/photos/538778493/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/563490688/original.jpg,https://www.gbif.org/occurrence/5237723620,https://www.gbif.org/occurrence/5827994620,5237723620,5827994620,gbif,gbif,CC0,CC BY,,,,,False,False,needs_manual_classification,,
2888466,Stylophorum diphyllum,wood poppy,https://inaturalist-open-data.s3.amazonaws.com/photos/623535669/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/622137359/original.jpg,https://www.gbif.org/occurrence/6179335545,https://www.gbif.org/occurrence/6179518200,6179335545,6179518200,gbif,gbif,CC0,CC BY,,,,,False,False,needs_manual_classification,,
2888522,Capnoides sempervirens,pink corydalis,https://inaturalist-open-data.s3.amazonaws.com/photos/607255861/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/607255886/original.jpg,https://www.gbif.org/occurrence/6130978809,https://www.gbif.org/occurrence/6130978809,6130978809,6130978809,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2888548,Dicentra cucullaria,Dutchman's-breeches,https://inaturalist-open-data.s3.amazonaws.com/photos/622917569/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/622917598/original.jpg,https://www.gbif.org/occurrence/6178446578,https://www.gbif.org/occurrence/6178446578,6178446578,6178446578,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2888554,Dicentra canadensis,squirrel-corn,https://inaturalist-open-data.s3.amazonaws.com/photos/625168960/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/625168975/original.jpg,https://www.gbif.org/occurrence/6178408308,https://www.gbif.org/occurrence/6178408308,6178408308,6178408308,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2888586,Viburnum lentago,nannyberry,https://inaturalist-open-data.s3.amazonaws.com/photos/613493849/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/614822722/original.jpg,https://www.gbif.org/occurrence/6235860495,https://www.gbif.org/occurrence/6159668623,6235860495,6159668623,gbif,gbif,CC0,CC BY,,,,,False,False,needs_manual_classification,,
2888594,Viburnum dentatum,Southern Arrowwood,https://inaturalist-open-data.s3.amazonaws.com/photos/638203349/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/638203347/original.jpg,https://www.gbif.org/occurrence/6234684688,https://www.gbif.org/occurrence/6234684688,6234684688,6234684688,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2888596,Viburnum acerifolium,maple-leaved viburnum,https://inaturalist-open-data.s3.amazonaws.com/photos/627805995/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/627806039/original.jpg,https://www.gbif.org/occurrence/6186124580,https://www.gbif.org/occurrence/6186124580,6186124580,6186124580,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2888601,Viburnum lantanoides,hobblebush,https://inaturalist-open-data.s3.amazonaws.com/photos/613945989/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/607067999/original.jpg,https://www.gbif.org/occurrence/6147240327,https://www.gbif.org/occurrence/6131098811,6147240327,6131098811,gbif,gbif,CC0,CC BY,,,,,False,False,needs_manual_classification,,
2888605,Viburnum opulus,cranberry viburnum,https://inaturalist-open-data.s3.amazonaws.com/photos/605297533/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/605297550/original.jpg,https://www.gbif.org/occurrence/5938405527,https://www.gbif.org/occurrence/5938405527,5938405527,5938405527,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2888613,Viburnum edule,squashberry,https://inaturalist-open-data.s3.amazonaws.com/photos/660795661/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/661917028/original.jpg,https://www.gbif.org/occurrence/6320539940,https://www.gbif.org/occurrence/6320753441,6320539940,6320753441,gbif,gbif,CC0,CC0,,,,,False,False,needs_manual_classification,,
2888632,Symphoricarpos occidentalis,western snowberry,https://inaturalist-open-data.s3.amazonaws.com/photos/611147782/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/611147787/original.jpg,https://www.gbif.org/occurrence/6133146696,https://www.gbif.org/occurrence/6133146696,6133146696,6133146696,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2888638,Symphoricarpos rotundifolius,round-leaved snowberry,https://inaturalist-open-data.s3.amazonaws.com/photos/640175681/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/640175741/original.jpg,https://www.gbif.org/occurrence/6234613564,https://www.gbif.org/occurrence/6235624659,6234613564,6235624659,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
2888711,Diervilla lonicera,northern bush-honeysuckle,https://inaturalist-open-data.s3.amazonaws.com/photos/618176545/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/647033096/original.jpg,https://www.gbif.org/occurrence/6163150782,https://www.gbif.org/occurrence/6273321100,6163150782,6273321100,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
2888715,Triosteum perfoliatum,perfoliate horse-gentian,https://inaturalist-open-data.s3.amazonaws.com/photos/654492258/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/657750889/original.jpg,https://www.gbif.org/occurrence/6274216315,https://www.gbif.org/occurrence/6274336456,6274216315,6274336456,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
2888716,Triosteum aurantiacum,orange-fruit horse-gentian,https://inaturalist-open-data.s3.amazonaws.com/photos/642496399/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/642496441/original.jpg,https://www.gbif.org/occurrence/6234504413,https://www.gbif.org/occurrence/6234504413,6234504413,6234504413,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2888717,Triosteum angustifolium,trioste Ã  feuilles Ã©troites,https://inaturalist-open-data.s3.amazonaws.com/photos/692136557/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/692136608/original.jpg,https://www.gbif.org/occurrence/6431489695,https://www.gbif.org/occurrence/6431489695,6431489695,6431489695,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2888726,Sambucus cerulea,blue elderberry,https://inaturalist-open-data.s3.amazonaws.com/photos/605777967/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/604991637/original.jpg,https://www.gbif.org/occurrence/6130300566,https://www.gbif.org/occurrence/5938593961,6130300566,5938593961,gbif,gbif,CC0,CC BY,,,,,False,False,needs_manual_classification,,
2888737,Plectritis macrocera,white plectritis,https://inaturalist-open-data.s3.amazonaws.com/photos/631033307/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/631033366/original.jpg,https://www.gbif.org/occurrence/6184888890,https://www.gbif.org/occurrence/6184888890,6184888890,6184888890,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2888738,Plectritis congesta,rosy plectritis,https://inaturalist-open-data.s3.amazonaws.com/photos/610880794/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/610880797/original.jpg,https://www.gbif.org/occurrence/6130405259,https://www.gbif.org/occurrence/6130405259,6130405259,6130405259,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2888746,Valeriana edulis,edible valerian,https://inaturalist-open-data.s3.amazonaws.com/photos/642749909/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/642749915/original.jpg,https://www.gbif.org/occurrence/6236052802,https://www.gbif.org/occurrence/6236052802,6236052802,6236052802,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2888748,Valeriana scouleri,Scouler's valerian,https://inaturalist-open-data.s3.amazonaws.com/photos/657726061/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/657726126/original.jpg,https://www.gbif.org/occurrence/6274165500,https://www.gbif.org/occurrence/6274165500,6274165500,6274165500,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2888754,Valeriana sitchensis,Sitka valerian,https://inaturalist-open-data.s3.amazonaws.com/photos/637378490/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/637378495/original.jpg,https://www.gbif.org/occurrence/6195771285,https://www.gbif.org/occurrence/6195771285,6195771285,6195771285,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2888768,Valerianella chenopodiifolia,goosefoot valerian,https://inaturalist-open-data.s3.amazonaws.com/photos/122842890/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/122842917/original.jpg,https://www.gbif.org/occurrence/3109250804,https://www.gbif.org/occurrence/3109250804,3109250804,3109250804,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2888794,Adoxa moschatellina,muskroot,https://inaturalist-open-data.s3.amazonaws.com/photos/623573339/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/618959498/original.jpg,https://www.gbif.org/occurrence/6178347027,https://www.gbif.org/occurrence/6171102073,6178347027,6171102073,gbif,gbif,CC0,CC BY,,,,,False,False,needs_manual_classification,,
2888967,Rumex verticillatus,swamp dock,https://inaturalist-open-data.s3.amazonaws.com/photos/610545890/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/610545901/original.jpg,https://www.gbif.org/occurrence/6133523795,https://www.gbif.org/occurrence/6133523795,6133523795,6133523795,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2888971,Rumex lapponicus,Lapland sorrel,https://inaturalist-open-data.s3.amazonaws.com/photos/544585275/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/544585256/original.jpg,https://www.gbif.org/occurrence/6400702388,https://www.gbif.org/occurrence/6400702388,6400702388,6400702388,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2888974,Rumex arcticus,arctic dock,https://inaturalist-open-data.s3.amazonaws.com/photos/692117818/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/692118344/original.jpg,https://www.gbif.org/occurrence/6441313758,https://www.gbif.org/occurrence/6441313758,6441313758,6441313758,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2888982,Rumex fueginus,Tierra del Fuego dock,https://inaturalist-open-data.s3.amazonaws.com/photos/688138786/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/688138789/original.jpg,https://www.gbif.org/occurrence/6422501968,https://www.gbif.org/occurrence/6422501968,6422501968,6422501968,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2888994,Rumex venosus,veined dock,https://inaturalist-open-data.s3.amazonaws.com/photos/641026648/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/641026641/original.jpg,https://www.gbif.org/occurrence/6234544503,https://www.gbif.org/occurrence/6234544503,6234544503,6234544503,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2889007,Rumex paucifolius,alpine sheep sorrel,https://inaturalist-open-data.s3.amazonaws.com/photos/689303175/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/689303182/original.jpg,https://www.gbif.org/occurrence/6431729375,https://www.gbif.org/occurrence/6431729375,6431729375,6431729375,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2889030,Rumex altissimus,tall dock,https://inaturalist-open-data.s3.amazonaws.com/photos/630630222/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/631935964/original.jpg,https://www.gbif.org/occurrence/6185880034,https://www.gbif.org/occurrence/6188154685,6185880034,6188154685,gbif,gbif,CC0,CC0,,,,,False,False,needs_manual_classification,,
2889033,Rumex pallidus,seabeach dock,https://inaturalist-open-data.s3.amazonaws.com/photos/216946272/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/216946296/original.jpeg,https://www.gbif.org/occurrence/3947166723,https://www.gbif.org/occurrence/3947166723,3947166723,3947166723,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2889144,Persicaria robustior,stout smartweed,https://inaturalist-open-data.s3.amazonaws.com/photos/503015346/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/503015387/original.jpeg,https://www.gbif.org/occurrence/5153984378,https://www.gbif.org/occurrence/5153984378,5153984378,5153984378,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2889198,Persicaria pensylvanica,Pennsylvania smartweed,https://inaturalist-open-data.s3.amazonaws.com/photos/656221357/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/659943226/original.jpg,https://www.gbif.org/occurrence/6273204109,https://www.gbif.org/occurrence/6320680662,6273204109,6320680662,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
2889216,Persicaria careyi,Carey's smartweed,https://inaturalist-open-data.s3.amazonaws.com/photos/538193272/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/538193305/original.jpg,https://www.gbif.org/occurrence/5230763607,https://www.gbif.org/occurrence/5230763607,5230763607,5230763607,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2889262,Persicaria lapathifolia,pale smartweed,https://inaturalist-open-data.s3.amazonaws.com/photos/604620242/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/604620273/original.jpg,https://www.gbif.org/occurrence/5938468277,https://www.gbif.org/occurrence/5938468277,5938468277,5938468277,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
2889291,Bistorta bistortoides,western bistort,https://inaturalist-open-data.s3.amazonaws.com/photos/659051590/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/659051592/original.jpg,https://www.gbif.org/occurrence/6320058924,https://www.gbif.org/occurrence/6320058924,6320058924,6320058924,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2889299,Bistorta vivipara,alpine bistort,https://inaturalist-open-data.s3.amazonaws.com/photos/663516699/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/663516748/original.jpg,https://www.gbif.org/occurrence/6333980706,https://www.gbif.org/occurrence/6333980706,6333980706,6333980706,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
2889320,Persicaria virginiana,Virginia smartweed,https://inaturalist-open-data.s3.amazonaws.com/photos/630170013/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/630170056/original.jpg,https://www.gbif.org/occurrence/6184854571,https://www.gbif.org/occurrence/6184854571,6184854571,6184854571,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
